timestamp,price_eur_mwh,price_gbp_per_mwh,hour,hour_of_day,day_of_week,day_of_year
2024-11-03 23:00:00,38.601425,33.2,16151,23,6,308
2024-11-04 00:00:00,53.919163,46.37,16152,0,0,309
2024-11-04 01:00:00,63.17151,54.33,16153,1,0,309
2024-11-04 02:00:00,74.27755,63.88,16154,2,0,309
2024-11-04 03:00:00,62.213436,53.5,16155,3,0,309
2024-11-04 04:00:00,54.33764,46.73,16156,4,0,309
2024-11-04 05:00:00,48.944313,42.09,16157,5,0,309
2024-11-04 06:00:00,65.1309,56.01,16158,6,0,309
2024-11-04 07:00:00,74.004555,63.64,16159,7,0,309
2024-11-04 08:00:00,77.30005,66.48,16160,8,0,309
2024-11-04 09:00:00,77.2729,66.45,16161,9,0,309
2024-11-04 10:00:00,71.84174,61.78,16162,10,0,309
2024-11-04 11:00:00,58.27112,50.11,16163,11,0,309
2024-11-04 12:00:00,58.67099,50.46,16164,12,0,309
2024-11-04 13:00:00,57.31101,49.29,16165,13,0,309
2024-11-04 14:00:00,53.00804,45.59,16166,14,0,309
2024-11-04 15:00:00,65.18277,56.06,16167,15,0,309
2024-11-04 16:00:00,71.21912,61.25,16168,16,0,309
2024-11-04 17:00:00,81.08022,69.73,16169,17,0,309
2024-11-04 18:00:00,85.493416,73.52,16170,18,0,309
2024-11-04 19:00:00,93.54884,80.45,16171,19,0,309
2024-11-04 20:00:00,93.206024,80.16,16172,20,0,309
2024-11-04 21:00:00,83.22506,71.57,16173,21,0,309
2024-11-04 22:00:00,82.12554,70.63,16174,22,0,309
2024-11-04 23:00:00,81.968605,70.49,16175,23,0,309
2024-11-05 00:00:00,81.395,70.0,16176,0,1,310
2024-11-05 01:00:00,87.23502,75.02,16177,1,1,310
2024-11-05 02:00:00,80.5353,69.26,16178,2,1,310
2024-11-05 03:00:00,83.9234,72.17,16179,3,1,310
2024-11-05 04:00:00,71.81857,61.76,16180,4,1,310
2024-11-05 05:00:00,74.33914,63.93,16181,5,1,310
2024-11-05 06:00:00,77.49539,66.65,16182,6,1,310
2024-11-05 07:00:00,92.68157,79.71,16183,7,1,310
2024-11-05 08:00:00,92.84539,79.85,16184,8,1,310
2024-11-05 09:00:00,94.2749,81.08,16185,9,1,310
2024-11-05 10:00:00,75.48673,64.92,16186,10,1,310
2024-11-05 11:00:00,67.08329,57.69,16187,11,1,310
2024-11-05 12:00:00,57.218452,49.21,16188,12,1,310
2024-11-05 13:00:00,74.78249,64.31,16189,13,1,310
2024-11-05 14:00:00,72.8767,62.67,16190,14,1,310
2024-11-05 15:00:00,79.95871,68.76,16191,15,1,310
2024-11-05 16:00:00,88.740776,76.32,16192,16,1,310
2024-11-05 17:00:00,84.41347,72.6,16193,17,1,310
2024-11-05 18:00:00,85.76186,73.76,16194,18,1,310
2024-11-05 19:00:00,90.394135,77.74,16195,19,1,310
2024-11-05 20:00:00,89.386406,76.87,16196,20,1,310
2024-11-05 21:00:00,69.74791,59.98,16197,21,1,310
2024-11-05 22:00:00,63.48625,54.6,16198,22,1,310
2024-11-05 23:00:00,69.55084,59.81,16199,23,1,310
2024-11-06 00:00:00,70.54101,60.67,16200,0,2,311
2024-11-06 01:00:00,78.56528,67.57,16201,1,2,311
2024-11-06 02:00:00,69.98219,60.18,16202,2,2,311
2024-11-06 03:00:00,78.5698,67.57,16203,3,2,311
2024-11-06 04:00:00,78.778656,67.75,16204,4,2,311
2024-11-06 05:00:00,92.852104,79.85,16205,5,2,311
2024-11-06 06:00:00,96.519104,83.01,16206,6,2,311
2024-11-06 07:00:00,85.55641,73.58,16207,7,2,311
2024-11-06 08:00:00,93.415085,80.34,16208,8,2,311
2024-11-06 09:00:00,87.41204,75.17,16209,9,2,311
2024-11-06 10:00:00,78.97817,67.92,16210,10,2,311
2024-11-06 11:00:00,62.55686,53.8,16211,11,2,311
2024-11-06 12:00:00,70.49954,60.63,16212,12,2,311
2024-11-06 13:00:00,65.89228,56.67,16213,13,2,311
2024-11-06 14:00:00,80.543655,69.27,16214,14,2,311
2024-11-06 15:00:00,83.48401,71.8,16215,15,2,311
2024-11-06 16:00:00,84.57719,72.74,16216,16,2,311
2024-11-06 17:00:00,101.13552,86.98,16217,17,2,311
2024-11-06 18:00:00,104.37062,89.76,16218,18,2,311
2024-11-06 19:00:00,104.24116,89.65,16219,19,2,311
2024-11-06 20:00:00,92.510544,79.56,16220,20,2,311
2024-11-06 21:00:00,85.65299,73.66,16221,21,2,311
2024-11-06 22:00:00,85.17391,73.25,16222,22,2,311
2024-11-06 23:00:00,73.16784,62.92,16223,23,2,311
2024-11-07 00:00:00,65.94355,56.71,16224,0,3,312
2024-11-07 01:00:00,62.807518,54.01,16225,1,3,312
2024-11-07 02:00:00,62.937656,54.13,16226,2,3,312
2024-11-07 03:00:00,73.520676,63.23,16227,3,3,312
2024-11-07 04:00:00,72.361305,62.23,16228,4,3,312
2024-11-07 05:00:00,70.87521,60.95,16229,5,3,312
2024-11-07 06:00:00,95.682014,82.29,16230,6,3,312
2024-11-07 07:00:00,96.204956,82.74,16231,7,3,312
2024-11-07 08:00:00,95.90626,82.48,16232,8,3,312
2024-11-07 09:00:00,90.338875,77.69,16233,9,3,312
2024-11-07 10:00:00,82.403114,70.87,16234,10,3,312
2024-11-07 11:00:00,76.53786,65.82,16235,11,3,312
2024-11-07 12:00:00,78.444595,67.46,16236,12,3,312
2024-11-07 13:00:00,79.75841,68.59,16237,13,3,312
2024-11-07 14:00:00,89.81837,77.24,16238,14,3,312
2024-11-07 15:00:00,102.454704,88.11,16239,15,3,312
2024-11-07 16:00:00,110.07688,94.67,16240,16,3,312
2024-11-07 17:00:00,117.97189,101.46,16241,17,3,312
2024-11-07 18:00:00,128.22964,110.28,16242,18,3,312
2024-11-07 19:00:00,118.83148,102.2,16243,19,3,312
2024-11-07 20:00:00,132.62923,114.06,16244,20,3,312
2024-11-07 21:00:00,122.205055,105.1,16245,21,3,312
2024-11-07 22:00:00,113.33228,97.47,16246,22,3,312
2024-11-07 23:00:00,99.719864,85.76,16247,23,3,312
2024-11-08 00:00:00,85.862076,73.84,16248,0,4,313
2024-11-08 01:00:00,91.000305,78.26,16249,1,4,313
2024-11-08 02:00:00,104.45179,89.83,16250,2,4,313
2024-11-08 03:00:00,97.3048,83.68,16251,3,4,313
2024-11-08 04:00:00,98.83922,85.0,16252,4,4,313
2024-11-08 05:00:00,101.68956,87.45,16253,5,4,313
2024-11-08 06:00:00,111.74345,96.1,16254,6,4,313
2024-11-08 07:00:00,129.71971,111.56,16255,7,4,313
2024-11-08 08:00:00,138.84492,119.41,16256,8,4,313
2024-11-08 09:00:00,130.7136,112.41,16257,9,4,313
2024-11-08 10:00:00,125.26088,107.72,16258,10,4,313
2024-11-08 11:00:00,119.879456,103.1,16259,11,4,313
2024-11-08 12:00:00,111.711685,96.07,16260,12,4,313
2024-11-08 13:00:00,99.81321,85.84,16261,13,4,313
2024-11-08 14:00:00,95.06573,81.76,16262,14,4,313
2024-11-08 15:00:00,108.04715,92.92,16263,15,4,313
2024-11-08 16:00:00,122.60842,105.44,16264,16,4,313
2024-11-08 17:00:00,125.412254,107.85,16265,17,4,313
2024-11-08 18:00:00,129.12512,111.05,16266,18,4,313
2024-11-08 19:00:00,135.97084,116.93,16267,19,4,313
2024-11-08 20:00:00,118.78125,102.15,16268,20,4,313
2024-11-08 21:00:00,109.962494,94.57,16269,21,4,313
2024-11-08 22:00:00,118.810486,102.18,16270,22,4,313
2024-11-08 23:00:00,115.45102,99.29,16271,23,4,313
2024-11-09 00:00:00,92.06711,79.18,16272,0,5,314
2024-11-09 01:00:00,90.57946,77.9,16273,1,5,314
2024-11-09 02:00:00,95.337524,81.99,16274,2,5,314
2024-11-09 03:00:00,74.84124,64.36,16275,3,5,314
2024-11-09 04:00:00,76.18759,65.52,16276,4,5,314
2024-11-09 05:00:00,74.9568,64.46,16277,5,5,314
2024-11-09 06:00:00,66.02527,56.78,16278,6,5,314
2024-11-09 07:00:00,70.0483,60.24,16279,7,5,314
2024-11-09 08:00:00,70.71431,60.81,16280,8,5,314
2024-11-09 09:00:00,69.652,59.9,16281,9,5,314
2024-11-09 10:00:00,64.35638,55.35,16282,10,5,314
2024-11-09 11:00:00,54.096935,46.52,16283,11,5,314
2024-11-09 12:00:00,42.41367,36.48,16284,12,5,314
2024-11-09 13:00:00,38.978794,33.52,16285,13,5,314
2024-11-09 14:00:00,49.2145,42.32,16286,14,5,314
2024-11-09 15:00:00,56.382595,48.49,16287,15,5,314
2024-11-09 16:00:00,61.979443,53.3,16288,16,5,314
2024-11-09 17:00:00,60.100937,51.69,16289,17,5,314
2024-11-09 18:00:00,61.766457,53.12,16290,18,5,314
2024-11-09 19:00:00,69.23205,59.54,16291,19,5,314
2024-11-09 20:00:00,72.64988,62.48,16292,20,5,314
2024-11-09 21:00:00,67.73986,58.26,16293,21,5,314
2024-11-09 22:00:00,47.913216,41.21,16294,22,5,314
2024-11-09 23:00:00,43.70861,37.59,16295,23,5,314
2024-11-10 00:00:00,40.41385,34.76,16296,0,6,315
2024-11-10 01:00:00,35.86165,30.84,16297,1,6,315
2024-11-10 02:00:00,34.90638,30.02,16298,2,6,315
2024-11-10 03:00:00,42.999317,36.98,16299,3,6,315
2024-11-10 04:00:00,45.416058,39.06,16300,4,6,315
2024-11-10 05:00:00,56.285805,48.41,16301,5,6,315
2024-11-10 06:00:00,49.820374,42.85,16302,6,6,315
2024-11-10 07:00:00,52.439518,45.1,16303,7,6,315
2024-11-10 08:00:00,41.827896,35.97,16304,8,6,315
2024-11-10 09:00:00,40.266903,34.63,16305,9,6,315
2024-11-10 10:00:00,32.432034,27.89,16306,10,6,315
2024-11-10 11:00:00,40.999996,35.26,16307,11,6,315
2024-11-10 12:00:00,43.54752,37.45,16308,12,6,315
2024-11-10 13:00:00,52.083332,44.79,16309,13,6,315
2024-11-10 14:00:00,52.209965,44.9,16310,14,6,315
2024-11-10 15:00:00,50.33035,43.28,16311,15,6,315
2024-11-10 16:00:00,49.510838,42.58,16312,16,6,315
2024-11-10 17:00:00,57.867203,49.77,16313,17,6,315
2024-11-10 18:00:00,75.14881,64.63,16314,18,6,315
2024-11-10 19:00:00,79.28243,68.18,16315,19,6,315
2024-11-10 20:00:00,75.72117,65.12,16316,20,6,315
2024-11-10 21:00:00,72.62993,62.46,16317,21,6,315
2024-11-10 22:00:00,70.64325,60.75,16318,22,6,315
2024-11-10 23:00:00,83.70774,71.99,16319,23,6,315
2024-11-11 00:00:00,98.0146,84.29,16320,0,0,316
2024-11-11 01:00:00,97.23243,83.62,16321,1,0,316
2024-11-11 02:00:00,95.03357,81.73,16322,2,0,316
2024-11-11 03:00:00,94.84272,81.56,16323,3,0,316
2024-11-11 04:00:00,97.70009,84.02,16324,4,0,316
2024-11-11 05:00:00,96.26273,82.79,16325,5,0,316
2024-11-11 06:00:00,93.8292,80.69,16326,6,0,316
2024-11-11 07:00:00,104.95772,90.26,16327,7,0,316
2024-11-11 08:00:00,105.578476,90.8,16328,8,0,316
2024-11-11 09:00:00,108.57419,93.37,16329,9,0,316
2024-11-11 10:00:00,112.864555,97.06,16330,10,0,316
2024-11-11 11:00:00,107.806145,92.71,16331,11,0,316
2024-11-11 12:00:00,103.364624,88.89,16332,12,0,316
2024-11-11 13:00:00,122.5307,105.38,16333,13,0,316
2024-11-11 14:00:00,123.150505,105.91,16334,14,0,316
2024-11-11 15:00:00,118.18144,101.64,16335,15,0,316
2024-11-11 16:00:00,121.20993,104.24,16336,16,0,316
2024-11-11 17:00:00,136.62561,117.5,16337,17,0,316
2024-11-11 18:00:00,128.55931,110.56,16338,18,0,316
2024-11-11 19:00:00,121.78517,104.74,16339,19,0,316
2024-11-11 20:00:00,125.647835,108.06,16340,20,0,316
2024-11-11 21:00:00,117.60167,101.14,16341,21,0,316
2024-11-11 22:00:00,110.914925,95.39,16342,22,0,316
2024-11-11 23:00:00,113.73703,97.81,16343,23,0,316
2024-11-12 00:00:00,102.1453,87.84,16344,0,1,317
2024-11-12 01:00:00,88.86763,76.43,16345,1,1,317
2024-11-12 02:00:00,76.79506,66.04,16346,2,1,317
2024-11-12 03:00:00,80.08482,68.87,16347,3,1,317
2024-11-12 04:00:00,82.49315,70.94,16348,4,1,317
2024-11-12 05:00:00,80.33068,69.08,16349,5,1,317
2024-11-12 06:00:00,76.980705,66.2,16350,6,1,317
2024-11-12 07:00:00,80.295654,69.05,16351,7,1,317
2024-11-12 08:00:00,90.63995,77.95,16352,8,1,317
2024-11-12 09:00:00,82.27076,70.75,16353,9,1,317
2024-11-12 10:00:00,72.406746,62.27,16354,10,1,317
2024-11-12 11:00:00,58.542843,50.35,16355,11,1,317
2024-11-12 12:00:00,52.95022,45.54,16356,12,1,317
2024-11-12 13:00:00,55.98737,48.15,16357,13,1,317
2024-11-12 14:00:00,75.42088,64.86,16358,14,1,317
2024-11-12 15:00:00,83.52898,71.83,16359,15,1,317
2024-11-12 16:00:00,90.96405,78.23,16360,16,1,317
2024-11-12 17:00:00,103.96974,89.41,16361,17,1,317
2024-11-12 18:00:00,112.58628,96.82,16362,18,1,317
2024-11-12 19:00:00,108.35226,93.18,16363,19,1,317
2024-11-12 20:00:00,121.753334,104.71,16364,20,1,317
2024-11-12 21:00:00,115.792015,99.58,16365,21,1,317
2024-11-12 22:00:00,111.72444,96.08,16366,22,1,317
2024-11-12 23:00:00,110.82829,95.31,16367,23,1,317
2024-11-13 00:00:00,106.991234,92.01,16368,0,2,318
2024-11-13 01:00:00,114.475975,98.45,16369,1,2,318
2024-11-13 02:00:00,106.01997,91.18,16370,2,2,318
2024-11-13 03:00:00,108.42278,93.24,16371,3,2,318
2024-11-13 04:00:00,107.9258,92.82,16372,4,2,318
2024-11-13 05:00:00,115.57593,99.4,16373,5,2,318
2024-11-13 06:00:00,116.09327,99.84,16374,6,2,318
2024-11-13 07:00:00,115.74479,99.54,16375,7,2,318
2024-11-13 08:00:00,120.569916,103.69,16376,8,2,318
2024-11-13 09:00:00,118.25693,101.7,16377,9,2,318
2024-11-13 10:00:00,104.430984,89.81,16378,10,2,318
2024-11-13 11:00:00,105.9252,91.1,16379,11,2,318
2024-11-13 12:00:00,104.33025,89.72,16380,12,2,318
2024-11-13 13:00:00,100.377365,86.32,16381,13,2,318
2024-11-13 14:00:00,98.06383,84.33,16382,14,2,318
2024-11-13 15:00:00,105.421745,90.66,16383,15,2,318
2024-11-13 16:00:00,116.17231,99.91,16384,16,2,318
2024-11-13 17:00:00,109.85711,94.48,16385,17,2,318
2024-11-13 18:00:00,115.770256,99.56,16386,18,2,318
2024-11-13 19:00:00,119.98894,103.19,16387,19,2,318
2024-11-13 20:00:00,99.652534,85.7,16388,20,2,318
2024-11-13 21:00:00,97.04415,83.46,16389,21,2,318
2024-11-13 22:00:00,97.737854,84.05,16390,22,2,318
2024-11-13 23:00:00,98.197784,84.45,16391,23,2,318
2024-11-14 00:00:00,98.61683,84.81,16392,0,3,319
2024-11-14 01:00:00,93.72823,80.61,16393,1,3,319
2024-11-14 02:00:00,83.786026,72.06,16394,2,3,319
2024-11-14 03:00:00,69.7733,60.01,16395,3,3,319
2024-11-14 04:00:00,78.94094,67.89,16396,4,3,319
2024-11-14 05:00:00,86.96551,74.79,16397,5,3,319
2024-11-14 06:00:00,99.55995,85.62,16398,6,3,319
2024-11-14 07:00:00,97.91912,84.21,16399,7,3,319
2024-11-14 08:00:00,104.705055,90.05,16400,8,3,319
2024-11-14 09:00:00,90.563576,77.88,16401,9,3,319
2024-11-14 10:00:00,78.634514,67.63,16402,10,3,319
2024-11-14 11:00:00,73.617004,63.31,16403,11,3,319
2024-11-14 12:00:00,74.14632,63.77,16404,12,3,319
2024-11-14 13:00:00,85.00477,73.1,16405,13,3,319
2024-11-14 14:00:00,85.55915,73.58,16406,14,3,319
2024-11-14 15:00:00,85.26971,73.33,16407,15,3,319
2024-11-14 16:00:00,86.53147,74.42,16408,16,3,319
2024-11-14 17:00:00,89.009056,76.55,16409,17,3,319
2024-11-14 18:00:00,109.6366,94.29,16410,18,3,319
2024-11-14 19:00:00,115.1104,98.99,16411,19,3,319
2024-11-14 20:00:00,119.63658,102.89,16412,20,3,319
2024-11-14 21:00:00,112.38802,96.65,16413,21,3,319
2024-11-14 22:00:00,106.97094,92.0,16414,22,3,319
2024-11-14 23:00:00,107.555885,92.5,16415,23,3,319
2024-11-15 00:00:00,98.021515,84.3,16416,0,4,320
2024-11-15 01:00:00,93.4645,80.38,16417,1,4,320
2024-11-15 02:00:00,86.14789,74.09,16418,2,4,320
2024-11-15 03:00:00,81.51388,70.1,16419,3,4,320
2024-11-15 04:00:00,82.410835,70.87,16420,4,4,320
2024-11-15 05:00:00,79.4294,68.31,16421,5,4,320
2024-11-15 06:00:00,86.4292,74.33,16422,6,4,320
2024-11-15 07:00:00,92.99012,79.97,16423,7,4,320
2024-11-15 08:00:00,93.263336,80.21,16424,8,4,320
2024-11-15 09:00:00,84.82872,72.95,16425,9,4,320
2024-11-15 10:00:00,80.260956,69.02,16426,10,4,320
2024-11-15 11:00:00,70.69092,60.79,16427,11,4,320
2024-11-15 12:00:00,67.13256,57.73,16428,12,4,320
2024-11-15 13:00:00,74.48241,64.05,16429,13,4,320
2024-11-15 14:00:00,68.76138,59.13,16430,14,4,320
2024-11-15 15:00:00,91.28431,78.5,16431,15,4,320
2024-11-15 16:00:00,98.0515,84.32,16432,16,4,320
2024-11-15 17:00:00,107.39341,92.36,16433,17,4,320
2024-11-15 18:00:00,105.59977,90.82,16434,18,4,320
2024-11-15 19:00:00,114.14306,98.16,16435,19,4,320
2024-11-15 20:00:00,110.04017,94.63,16436,20,4,320
2024-11-15 21:00:00,102.493095,88.14,16437,21,4,320
2024-11-15 22:00:00,93.84742,80.71,16438,22,4,320
2024-11-15 23:00:00,88.68334,76.27,16439,23,4,320
2024-11-16 00:00:00,78.53421,67.54,16440,0,5,321
2024-11-16 01:00:00,78.722595,67.7,16441,1,5,321
2024-11-16 02:00:00,77.14394,66.34,16442,2,5,321
2024-11-16 03:00:00,71.25067,61.28,16443,3,5,321
2024-11-16 04:00:00,66.41617,57.12,16444,4,5,321
2024-11-16 05:00:00,65.54473,56.37,16445,5,5,321
2024-11-16 06:00:00,72.398384,62.26,16446,6,5,321
2024-11-16 07:00:00,80.20723,68.98,16447,7,5,321
2024-11-16 08:00:00,86.84777,74.69,16448,8,5,321
2024-11-16 09:00:00,84.85606,72.98,16449,9,5,321
2024-11-16 10:00:00,83.70844,71.99,16450,10,5,321
2024-11-16 11:00:00,78.11923,67.18,16451,11,5,321
2024-11-16 12:00:00,62.687714,53.91,16452,12,5,321
2024-11-16 13:00:00,61.18182,52.62,16453,13,5,321
2024-11-16 14:00:00,61.133587,52.57,16454,14,5,321
2024-11-16 15:00:00,58.575653,50.38,16455,15,5,321
2024-11-16 16:00:00,60.684017,52.19,16456,16,5,321
2024-11-16 17:00:00,67.3989,57.96,16457,17,5,321
2024-11-16 18:00:00,63.325527,54.46,16458,18,5,321
2024-11-16 19:00:00,60.65351,52.16,16459,19,5,321
2024-11-16 20:00:00,72.31801,62.19,16460,20,5,321
2024-11-16 21:00:00,59.696285,51.34,16461,21,5,321
2024-11-16 22:00:00,57.844757,49.75,16462,22,5,321
2024-11-16 23:00:00,49.580273,42.64,16463,23,5,321
2024-11-17 00:00:00,44.091568,37.92,16464,0,6,322
2024-11-17 01:00:00,44.4488,38.23,16465,1,6,322
2024-11-17 02:00:00,38.95382,33.5,16466,2,6,322
2024-11-17 03:00:00,45.21078,38.88,16467,3,6,322
2024-11-17 04:00:00,57.44483,49.4,16468,4,6,322
2024-11-17 05:00:00,66.50746,57.2,16469,5,6,322
2024-11-17 06:00:00,77.29271,66.47,16470,6,6,322
2024-11-17 07:00:00,70.332146,60.49,16471,7,6,322
2024-11-17 08:00:00,70.45264,60.59,16472,8,6,322
2024-11-17 09:00:00,73.107796,62.87,16473,9,6,322
2024-11-17 10:00:00,76.3675,65.68,16474,10,6,322
2024-11-17 11:00:00,84.950455,73.06,16475,11,6,322
2024-11-17 12:00:00,88.83257,76.4,16476,12,6,322
2024-11-17 13:00:00,93.11013,80.07,16477,13,6,322
2024-11-17 14:00:00,111.761635,96.12,16478,14,6,322
2024-11-17 15:00:00,113.190315,97.34,16479,15,6,322
2024-11-17 16:00:00,112.9205,97.11,16480,16,6,322
2024-11-17 17:00:00,115.782104,99.57,16481,17,6,322
2024-11-17 18:00:00,109.4048,94.09,16482,18,6,322
2024-11-17 19:00:00,108.56529,93.37,16483,19,6,322
2024-11-17 20:00:00,93.322464,80.26,16484,20,6,322
2024-11-17 21:00:00,86.61868,74.49,16485,21,6,322
2024-11-17 22:00:00,83.11947,71.48,16486,22,6,322
2024-11-17 23:00:00,87.787476,75.5,16487,23,6,322
2024-11-18 00:00:00,101.07367,86.92,16488,0,0,323
2024-11-18 01:00:00,91.61205,78.79,16489,1,0,323
2024-11-18 02:00:00,103.9312,89.38,16490,2,0,323
2024-11-18 03:00:00,102.16048,87.86,16491,3,0,323
2024-11-18 04:00:00,102.83599,88.44,16492,4,0,323
2024-11-18 05:00:00,92.68765,79.71,16493,5,0,323
2024-11-18 06:00:00,92.31753,79.39,16494,6,0,323
2024-11-18 07:00:00,103.8882,89.34,16495,7,0,323
2024-11-18 08:00:00,105.83419,91.02,16496,8,0,323
2024-11-18 09:00:00,103.07423,88.64,16497,9,0,323
2024-11-18 10:00:00,97.99134,84.27,16498,10,0,323
2024-11-18 11:00:00,80.46601,69.2,16499,11,0,323
2024-11-18 12:00:00,75.197815,64.67,16500,12,0,323
2024-11-18 13:00:00,84.17317,72.39,16501,13,0,323
2024-11-18 14:00:00,94.2644,81.07,16502,14,0,323
2024-11-18 15:00:00,98.613335,84.81,16503,15,0,323
2024-11-18 16:00:00,116.41917,100.12,16504,16,0,323
2024-11-18 17:00:00,112.58638,96.82,16505,17,0,323
2024-11-18 18:00:00,108.91513,93.67,16506,18,0,323
2024-11-18 19:00:00,122.3648,105.23,16507,19,0,323
2024-11-18 20:00:00,122.65014,105.48,16508,20,0,323
2024-11-18 21:00:00,114.919014,98.83,16509,21,0,323
2024-11-18 22:00:00,109.0314,93.77,16510,22,0,323
2024-11-18 23:00:00,98.93868,85.09,16511,23,0,323
2024-11-19 00:00:00,95.70584,82.31,16512,0,1,324
2024-11-19 01:00:00,94.89074,81.61,16513,1,1,324
2024-11-19 02:00:00,92.46916,79.52,16514,2,1,324
2024-11-19 03:00:00,82.4139,70.88,16515,3,1,324
2024-11-19 04:00:00,84.87021,72.99,16516,4,1,324
2024-11-19 05:00:00,83.86248,72.12,16517,5,1,324
2024-11-19 06:00:00,81.64372,70.21,16518,6,1,324
2024-11-19 07:00:00,95.62529,82.24,16519,7,1,324
2024-11-19 08:00:00,112.367714,96.64,16520,8,1,324
2024-11-19 09:00:00,122.055504,104.97,16521,9,1,324
2024-11-19 10:00:00,118.46458,101.88,16522,10,1,324
2024-11-19 11:00:00,107.63567,92.57,16523,11,1,324
2024-11-19 12:00:00,100.405846,86.35,16524,12,1,324
2024-11-19 13:00:00,100.31752,86.27,16525,13,1,324
2024-11-19 14:00:00,98.51308,84.72,16526,14,1,324
2024-11-19 15:00:00,112.735664,96.95,16527,15,1,324
2024-11-19 16:00:00,104.0464,89.48,16528,16,1,324
2024-11-19 17:00:00,108.02632,92.9,16529,17,1,324
2024-11-19 18:00:00,117.25267,100.84,16530,18,1,324
2024-11-19 19:00:00,110.95289,95.42,16531,19,1,324
2024-11-19 20:00:00,106.406456,91.51,16532,20,1,324
2024-11-19 21:00:00,106.22741,91.36,16533,21,1,324
2024-11-19 22:00:00,112.16279,96.46,16534,22,1,324
2024-11-19 23:00:00,98.40857,84.63,16535,23,1,324
2024-11-20 00:00:00,83.63782,71.93,16536,0,2,325
2024-11-20 01:00:00,75.74824,65.14,16537,1,2,325
2024-11-20 02:00:00,63.897556,54.95,16538,2,2,325
2024-11-20 03:00:00,53.991314,46.43,16539,3,2,325
2024-11-20 04:00:00,50.01839,43.02,16540,4,2,325
2024-11-20 05:00:00,64.262344,55.27,16541,5,2,325
2024-11-20 06:00:00,68.392006,58.82,16542,6,2,325
2024-11-20 07:00:00,74.74515,64.28,16543,7,2,325
2024-11-20 08:00:00,71.13763,61.18,16544,8,2,325
2024-11-20 09:00:00,74.915215,64.43,16545,9,2,325
2024-11-20 10:00:00,83.768196,72.04,16546,10,2,325
2024-11-20 11:00:00,71.353134,61.36,16547,11,2,325
2024-11-20 12:00:00,79.7159,68.56,16548,12,2,325
2024-11-20 13:00:00,81.01864,69.68,16549,13,2,325
2024-11-20 14:00:00,83.86808,72.13,16550,14,2,325
2024-11-20 15:00:00,92.80773,79.81,16551,15,2,325
2024-11-20 16:00:00,102.85515,88.46,16552,16,2,325
2024-11-20 17:00:00,122.143936,105.04,16553,17,2,325
2024-11-20 18:00:00,128.28596,110.33,16554,18,2,325
2024-11-20 19:00:00,130.90935,112.58,16555,19,2,325
2024-11-20 20:00:00,123.51341,106.22,16556,20,2,325
2024-11-20 21:00:00,123.723595,106.4,16557,21,2,325
2024-11-20 22:00:00,110.82486,95.31,16558,22,2,325
2024-11-20 23:00:00,54.79528,47.12,16559,23,2,325
2024-11-21 00:00:00,69.34202,59.63,16560,0,3,326
2024-11-21 01:00:00,47.445526,40.8,16561,1,3,326
2024-11-21 02:00:00,46.191906,39.73,16562,2,3,326
2024-11-21 03:00:00,45.804413,39.39,16563,3,3,326
2024-11-21 04:00:00,43.580555,37.48,16564,4,3,326
2024-11-21 05:00:00,44.036545,37.87,16565,5,3,326
2024-11-21 06:00:00,48.472187,41.69,16566,6,3,326
2024-11-21 07:00:00,50.26132,43.22,16567,7,3,326
2024-11-21 08:00:00,52.760326,45.37,16568,8,3,326
2024-11-21 09:00:00,112.39346,96.66,16569,9,3,326
2024-11-21 10:00:00,53.987312,46.43,16570,10,3,326
2024-11-21 11:00:00,44.280205,38.08,16571,11,3,326
2024-11-21 12:00:00,42.501358,36.55,16572,12,3,326
2024-11-21 13:00:00,35.3322,30.39,16573,13,3,326
2024-11-21 14:00:00,44.14199,37.96,16574,14,3,326
2024-11-21 15:00:00,54.452824,46.83,16575,15,3,326
2024-11-21 16:00:00,63.61285,54.71,16576,16,3,326
2024-11-21 17:00:00,61.53416,52.92,16577,17,3,326
2024-11-21 18:00:00,59.38872,51.07,16578,18,3,326
2024-11-21 19:00:00,71.44329,61.44,16579,19,3,326
2024-11-21 20:00:00,62.233685,53.52,16580,20,3,326
2024-11-21 21:00:00,61.789722,53.14,16581,21,3,326
2024-11-21 22:00:00,102.078964,87.79,16582,22,3,326
2024-11-21 23:00:00,105.4256,90.67,16583,23,3,326
2024-11-22 00:00:00,94.94504,81.65,16584,0,4,327
2024-11-22 01:00:00,86.081406,74.03,16585,1,4,327
2024-11-22 02:00:00,79.276985,68.18,16586,2,4,327
2024-11-22 03:00:00,74.62975,64.18,16587,3,4,327
2024-11-22 04:00:00,78.773766,67.75,16588,4,4,327
2024-11-22 05:00:00,82.55661,71.0,16589,5,4,327
2024-11-22 06:00:00,79.75004,68.59,16590,6,4,327
2024-11-22 07:00:00,84.827614,72.95,16591,7,4,327
2024-11-22 08:00:00,79.13854,68.06,16592,8,4,327
2024-11-22 09:00:00,82.398315,70.86,16593,9,4,327
2024-11-22 10:00:00,83.30499,71.64,16594,10,4,327
2024-11-22 11:00:00,77.07143,66.28,16595,11,4,327
2024-11-22 12:00:00,74.77739,64.31,16596,12,4,327
2024-11-22 13:00:00,86.31635,74.23,16597,13,4,327
2024-11-22 14:00:00,87.56277,75.3,16598,14,4,327
2024-11-22 15:00:00,86.77442,74.63,16599,15,4,327
2024-11-22 16:00:00,98.68704,84.87,16600,16,4,327
