hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
7278,47.32184716738974,6,2,304
7279,69.75109714549231,7,2,304
7280,61.252351384570964,8,2,304
7281,91.81560699228753,9,2,304
7282,121.50908008297012,10,2,304
7283,107.82263769840411,11,2,304
7284,127.2222677097527,12,2,304
7285,102.7936120465733,13,2,304
7286,116.14470013867874,14,2,304
7287,126.19838264755582,15,2,304
7288,141.8261590219207,16,2,304
7289,148.22631275876037,17,2,304
7290,79.22524023814786,18,2,304
7291,63.101327044742945,19,2,304
7292,48.296980439792556,20,2,304
7293,29.683550815220652,21,2,304
7294,35.127124088554055,22,2,304
7295,26.20612192755567,23,2,304
7296,14.147252596559841,0,3,305
7297,6.067690944038148,1,3,305
7298,3.29626618168072,2,3,305
7299,18.39592646317977,3,3,305
7300,16.047337818157736,4,3,305
7301,16.457652775676323,5,3,305
7302,18.481482388352973,6,3,305
7303,33.64834523425554,7,3,305
7304,50.31822750288244,8,3,305
7305,-3.414285474294472,9,3,305
7306,26.561142774498094,10,3,305
7307,56.892465796788954,11,3,305
7308,40.83860043482384,12,3,305
7309,28.237108781125094,13,3,305
7310,25.626885303300806,14,3,305
7311,17.838999662667447,15,3,305
7312,31.357995296509035,16,3,305
7313,-0.2195591626228797,17,3,305
7314,-13.33829441222893,18,3,305
7315,36.84596998921323,19,3,305
7316,21.265366379989853,20,3,305
7317,51.59819082430926,21,3,305
7318,56.259085256805,22,3,305
7319,20.833044025680728,23,3,305
7320,29.94475801016135,0,4,306
7321,28.53314217134873,1,4,306
7322,23.331889699307837,2,4,306
7323,28.227230255834524,3,4,306
7324,37.9423388335077,4,4,306
7325,54.44361749378427,5,4,306
7326,84.19092035741765,6,4,306
7327,102.54496089021518,7,4,306
7328,78.91106709808112,8,4,306
7329,72.02697096640722,9,4,306
7330,131.55555277026696,10,4,306
7331,132.30161750221606,11,4,306
7332,175.60196447264556,12,4,306
7333,196.28686246356986,13,4,306
7334,180.5890043401132,14,4,306
7335,168.34923909766758,15,4,306
7336,163.7937795992602,16,4,306
7337,158.64657573197226,17,4,306
7338,198.41798907548468,18,4,306
7339,154.2276626355293,19,4,306
7340,120.46964394345429,20,4,306
7341,115.39753661525218,21,4,306
7342,117.64803605647387,22,4,306
7343,75.34140142209752,23,4,306
7344,42.77450940034586,0,5,307
7345,29.149244781885532,1,5,307
7346,20.40049967624021,2,5,307
7347,10.908163082657174,3,5,307
7348,6.837013969393033,4,5,307
7349,29.09597999539984,5,5,307
7350,25.18199334273165,6,5,307
7351,36.24884290859748,7,5,307
7352,34.92304040970412,8,5,307
7353,63.24216157202535,9,5,307
7354,84.56904348704767,10,5,307
7355,92.70324685273313,11,5,307
7356,96.12488980571821,12,5,307
7357,90.68169703438832,13,5,307
7358,64.53354898603607,14,5,307
7359,97.39724566056627,15,5,307
7360,84.47695599985707,16,5,307
7361,106.79931119387251,17,5,307
7362,134.28403318847327,18,5,307
7363,110.19055576074084,19,5,307
7364,118.89894013740945,20,5,307
7365,117.51149409777094,21,5,307
7366,129.88733349608287,22,5,307
7367,90.62971289602515,23,5,307
7368,51.32576832005798,0,6,308
7369,40.807694903041615,1,6,308
7370,38.612218223385106,2,6,308
7371,38.302951313363515,3,6,308
7372,37.136193366152995,4,6,308
7373,21.636271976968697,5,6,308
7374,36.44556651047209,6,6,308
7375,77.22520611998567,7,6,308
7376,90.3601986399651,8,6,308
7377,101.95919400057394,9,6,308
7378,102.9676211520671,10,6,308
7379,99.73773866192064,11,6,308
7380,113.14960346193239,12,6,308
7381,116.98224428781457,13,6,308
7382,102.05727373715499,14,6,308
7383,81.08732146543426,15,6,308
7384,79.16866599061572,16,6,308
7385,94.38481692587625,17,6,308
7386,91.91909931188891,18,6,308
7387,94.3638209435484,19,6,308
7388,94.39302607204027,20,6,308
7389,99.62452281512938,21,6,308
7390,108.48141860297623,22,6,308
7391,83.38943983663385,23,6,308
7392,54.576849443239176,0,0,309
7393,45.275626380819226,1,0,309
7394,41.579954534410696,2,0,309
7395,22.066166874054154,3,0,309
7396,42.61496252121042,4,0,309
7397,51.584734747067095,5,0,309
7398,68.41262891631293,6,0,309
7399,104.89713445466917,7,0,309
7400,96.63976263689828,8,0,309
7401,110.59785224450495,9,0,309
7402,99.31978936012439,10,0,309
7403,88.08030516707555,11,0,309
7404,72.68920954698154,12,0,309
7405,111.3014246049419,13,0,309
7406,96.78224915427572,14,0,309
7407,106.54990368782354,15,0,309
7408,67.8224200620197,16,0,309
7409,108.03067435465002,17,0,309
7410,141.66120728841113,18,0,309
7411,132.94631756833462,19,0,309
7412,112.54282881186398,20,0,309
7413,108.93845509873293,21,0,309
7414,141.21285640465305,22,0,309
7415,77.81674349791896,23,0,309
7416,67.11334990412684,0,1,310
7417,48.674993298551456,1,1,310
7418,43.562230556033484,2,1,310
7419,40.28984595400128,3,1,310
7420,38.86795128028852,4,1,310
7421,-5.076190333653914,5,1,310
7422,38.091128845534904,6,1,310
7423,68.20612315048825,7,1,310
7424,38.08623640099347,8,1,310
7425,57.81856659734605,9,1,310
7426,51.89442192137678,10,1,310
7427,29.978557481965794,11,1,310
7428,41.82406195904548,12,1,310
7429,15.744438718276678,13,1,310
7430,25.658596898539106,14,1,310
7431,3.7870842987687428,15,1,310
7432,25.69200717952687,16,1,310
7433,15.742816811894961,17,1,310
7434,17.328855705428744,18,1,310
7435,36.062196731554906,19,1,310
7436,23.37615523474062,20,1,310
7437,29.236584212167454,21,1,310
7438,3.745023153582246,22,1,310
7439,21.763256572092903,23,1,310
7440,42.77722180718614,0,2,311
7441,71.66494251646331,1,2,311
7442,62.63226086484819,2,2,311
7443,67.29076628560615,3,2,311
7444,48.539675764787404,4,2,311
7445,75.4931821968521,5,2,311
7446,99.44578492519052,6,2,311
7447,100.90637243914826,7,2,311
7448,131.8068312252157,8,2,311
7449,123.80513742327771,9,2,311
7450,102.80530377566242,10,2,311
7451,104.02042929987891,11,2,311
7452,80.67047819531567,12,2,311
7453,104.67807150330931,13,2,311
7454,77.07757216943499,14,2,311
7455,54.32365090658188,15,2,311
7456,41.57549542949552,16,2,311
7457,176.27202850761904,17,2,311
7458,192.94626942653466,18,2,311
7459,33.03605728417302,19,2,311
7460,24.944384642621824,20,2,311
7461,31.027460394802173,21,2,311
7462,11.753529172833192,22,2,311
7463,-1.4195335685299588,23,2,311
7464,31.972132778478414,0,3,312
7465,21.682727110240585,1,3,312
7466,19.37355149915755,2,3,312
7467,18.486300361861748,3,3,312
7468,18.729217053665597,4,3,312
7469,34.247326168107556,5,3,312
7470,59.6414364909056,6,3,312
7471,64.47247953670276,7,3,312
7472,46.21206738590976,8,3,312
7473,81.03923045099192,9,3,312
7474,75.58987561506969,10,3,312
7475,106.89328732871155,11,3,312
7476,59.00274734311461,12,3,312
7477,68.05432364760331,13,3,312
7478,108.4674335283932,14,3,312
7479,94.77093471342543,15,3,312
7480,93.08444894325355,16,3,312
7481,110.52961725842796,17,3,312
7482,101.2371579890692,18,3,312
7483,89.34382483321285,19,3,312
7484,75.6015062882939,20,3,312
7485,57.67518986160257,21,3,312
7486,80.35211536039985,22,3,312
7487,71.74303951201551,23,3,312
7488,56.62429359753333,0,4,313
7489,59.99063023046702,1,4,313
7490,49.833045631229155,2,4,313
7491,40.13808432666034,3,4,313
7492,36.74668735328957,4,4,313
7493,43.90161329263908,5,4,313
7494,37.29411420665393,6,4,313
7495,38.44550035420992,7,4,313
7496,36.8827772586011,8,4,313
7497,91.26269551610439,9,4,313
7498,28.106403620988996,10,4,313
7499,30.389179373788423,11,4,313
7500,73.33836554153645,12,4,313
7501,79.13073457575395,13,4,313
7502,93.44207695609147,14,4,313
7503,91.49836353997716,15,4,313
7504,80.50008609027805,16,4,313
7505,35.96979801732928,17,4,313
7506,53.2483321146057,18,4,313
7507,38.1596503436758,19,4,313
7508,24.369013823099166,20,4,313
7509,20.408402815731076,21,4,313
7510,61.69021501106587,22,4,313
7511,90.19012405864613,23,4,313
7512,57.97299055819824,0,5,314
7513,46.41650846464897,1,5,314
7514,-5.899655751930226,2,5,314
7515,35.21975805627325,3,5,314
7516,55.296492460358685,4,5,314
7517,58.3706067143731,5,5,314
7518,35.3733509151009,6,5,314
7519,55.19025084555308,7,5,314
7520,78.98520314589732,8,5,314
7521,51.21903705138752,9,5,314
7522,54.70260293137441,10,5,314
7523,61.4929760550341,11,5,314
7524,62.24526157505291,12,5,314
7525,50.72674146399898,13,5,314
7526,70.27080021291869,14,5,314
7527,61.3853829367391,15,5,314
7528,38.45270503879152,16,5,314
7529,5.801783377322139,17,5,314
7530,181.74768564861446,18,5,314
7531,63.598302998350505,19,5,314
7532,63.11341315930914,20,5,314
7533,51.59059403502426,21,5,314
7534,40.580691009745394,22,5,314
7535,20.881452795267272,23,5,314
7536,14.928988914331681,0,6,315
7537,-3.3436603123243804,1,6,315
7538,-4.154609051797085,2,6,315
7539,-11.894608595345266,3,6,315
7540,10.087779945452231,4,6,315
7541,15.875719393016256,5,6,315
7542,34.938925504030635,6,6,315
7543,65.68690730521897,7,6,315
7544,90.08808183557024,8,6,315
7545,99.15124176445038,9,6,315
7546,90.75870747032944,10,6,315
7547,66.54424809038343,11,6,315
7548,80.79601703277677,12,6,315
7549,111.61833688010363,13,6,315
7550,109.17325291527428,14,6,315
7551,134.19442120084307,15,6,315
7552,103.6040378960714,16,6,315
7553,87.13881791032972,17,6,315
7554,111.68167828502375,18,6,315
7555,109.47449232964622,19,6,315
7556,123.88412238666645,20,6,315
7557,106.97693807864813,21,6,315
7558,77.83605358976469,22,6,315
7559,58.31275570769084,23,6,315
7560,32.63211008106966,0,0,316
7561,19.15513824293523,1,0,316
7562,30.897350481139,2,0,316
7563,41.197074359762986,3,0,316
7564,48.70054304660668,4,0,316
7565,32.91733250579586,5,0,316
7566,37.23751441592943,6,0,316
7567,24.66424790031232,7,0,316
7568,59.25708883770521,8,0,316
7569,52.16448325885815,9,0,316
7570,31.48217770949932,10,0,316
7571,37.29223650924771,11,0,316
7572,30.986414791644574,12,0,316
7573,70.68397269223883,13,0,316
7574,55.38908455730479,14,0,316
7575,29.082198458974,15,0,316
7576,-8.345260938549048,16,0,316
7577,5.035894877342543,17,0,316
7578,152.09750757450252,18,0,316
7579,162.25765147757656,19,0,316
7580,26.929303230980587,20,0,316
7581,47.80873814918085,21,0,316
7582,47.69891494182133,22,0,316
7583,63.81390630284497,23,0,316
7584,56.54065145542718,0,1,317
7585,41.38803626002902,1,1,317
7586,-2.2847661177476155,2,1,317
7587,-19.428103232811154,3,1,317
7588,45.68962355873309,4,1,317
7589,54.9965928837427,5,1,317
7590,52.16972490452373,6,1,317
7591,74.30767390145486,7,1,317
7592,65.42731081251833,8,1,317
7593,68.1387937675339,9,1,317
7594,97.22877902041125,10,1,317
7595,76.90397392798798,11,1,317
7596,46.53971191237908,12,1,317
7597,30.599533492989835,13,1,317
7598,57.94501722342326,14,1,317
7599,65.04262385571327,15,1,317
7600,68.28167753710568,16,1,317
7601,66.88913700340775,17,1,317
7602,88.97233147159152,18,1,317
7603,65.56155492421192,19,1,317
7604,72.11627327750143,20,1,317
7605,52.688446206151845,21,1,317
7606,34.19780478767989,22,1,317
7607,22.3011227930423,23,1,317
7608,16.780990178452345,0,2,318
7609,18.98680800797686,1,2,318
7610,23.09005060699526,2,2,318
7611,-12.94607610274261,3,2,318
7612,-14.80640243424407,4,2,318
7613,-12.436219274791727,5,2,318
7614,20.42194685551969,6,2,318
7615,10.594548383693269,7,2,318
7616,24.984656554371217,8,2,318
7617,66.97978825050674,9,2,318
7618,38.79440206648479,10,2,318
7619,50.46653512262948,11,2,318
7620,39.188831886641246,12,2,318
7621,35.74103716840867,13,2,318
7622,24.795209455795263,14,2,318
7623,17.199534193306256,15,2,318
7624,87.06369625060142,16,2,318
7625,118.25869042852405,17,2,318
7626,152.33684405228175,18,2,318
7627,151.78361810244684,19,2,318
7628,94.71773924617608,20,2,318
7629,94.88942970142621,21,2,318
7630,106.13311210488986,22,2,318
7631,68.32397882415552,23,2,318
7632,63.19933768508895,0,3,319
7633,63.9651508376753,1,3,319
7634,74.97330130942726,2,3,319
7635,65.21962283916197,3,3,319
7636,54.37986461831552,4,3,319
7637,56.570409844906806,5,3,319
7638,90.52806483765237,6,3,319
7639,66.52787205011913,7,3,319
7640,30.804509364356306,8,3,319
7641,41.53962581251688,9,3,319
7642,36.24141286115553,10,3,319
7643,40.71489592201802,11,3,319
7644,66.40533305797534,12,3,319
7645,58.71517143129119,13,3,319
7646,21.687404590410896,14,3,319
7647,71.38862919395012,15,3,319
7648,55.114468959366455,16,3,319
7649,40.69833850603433,17,3,319
7650,81.3918425982695,18,3,319
7651,71.22637523178558,19,3,319
7652,67.83851999527398,20,3,319
7653,75.78268736509726,21,3,319
7654,91.51645517356718,22,3,319
7655,66.6356616403296,23,3,319
7656,68.9289781621043,0,4,320
7657,36.18987991335565,1,4,320
7658,41.955314770534365,2,4,320
7659,32.76162996721795,3,4,320
7660,52.34630719608911,4,4,320
7661,61.23056483166566,5,4,320
7662,61.39835255860891,6,4,320
7663,84.57584090834092,7,4,320
7664,109.3720383026552,8,4,320
7665,123.38989925073398,9,4,320
7666,90.55915224303999,10,4,320
7667,75.00835607238383,11,4,320
7668,76.97045360068,12,4,320
7669,78.87293723842565,13,4,320
7670,93.1503704067583,14,4,320
7671,48.00373875802692,15,4,320
7672,62.94756694746992,16,4,320
7673,67.15799186475283,17,4,320
7674,155.59229718988163,18,4,320
7675,182.68600463799905,19,4,320
7676,39.46444074903872,20,4,320
7677,-28.012359091374,21,4,320
7678,-1.2897924654193602,22,4,320
7679,-25.859853623785973,23,4,320
7680,-2.84278949045349,0,5,321
7681,-4.591564119147571,1,5,321
7682,-0.5148486849996715,2,5,321
7683,18.183693649714233,3,5,321
7684,31.88351046975464,4,5,321
7685,48.10625828500564,5,5,321
7686,50.48972409922243,6,5,321
7687,68.2620543060024,7,5,321
7688,69.61791292450745,8,5,321
7689,68.62102595741554,9,5,321
7690,72.98034044133065,10,5,321
7691,58.60627050572982,11,5,321
7692,86.94752028275067,12,5,321
7693,83.87075802942931,13,5,321
7694,90.900465562339,14,5,321
7695,110.91923920121013,15,5,321
7696,129.87537338357978,16,5,321
7697,107.05117723901752,17,5,321
7698,120.66271269621558,18,5,321
7699,129.57921404515568,19,5,321
7700,131.21786363596175,20,5,321
7701,92.3898054706344,21,5,321
7702,70.08039862006413,22,5,321
7703,69.50636220948326,23,5,321
7704,43.07923459986874,0,6,322
7705,36.3249059494749,1,6,322
7706,47.221931979511105,2,6,322
7707,44.682660289540166,3,6,322
7708,39.83254146682101,4,6,322
7709,35.93372568883949,5,6,322
7710,49.31766371549132,6,6,322
7711,36.889551791974554,7,6,322
7712,40.046680948583685,8,6,322
7713,52.141416741160455,9,6,322
7714,75.33095703095329,10,6,322
7715,81.88626323573922,11,6,322
7716,68.93208280006913,12,6,322
7717,92.12236463075999,13,6,322
7718,81.53676807887851,14,6,322
7719,56.3178117733683,15,6,322
7720,58.1740819211161,16,6,322
7721,97.73319089262463,17,6,322
7722,105.83099329894125,18,6,322
7723,179.37782009929393,19,6,322
7724,122.31167212735524,20,6,322
7725,79.53746409110357,21,6,322
7726,49.482123702678884,22,6,322
7727,19.616566301529133,23,6,322
7728,26.49420111358711,0,0,323
7729,29.054533914429697,1,0,323
7730,44.55054223518775,2,0,323
7731,46.247648888980486,3,0,323
7732,44.666988141236295,4,0,323
7733,51.75606841794161,5,0,323
7734,64.34563017795597,6,0,323
7735,43.31187525173875,7,0,323
7736,108.64334925229446,8,0,323
7737,120.08494260773215,9,0,323
7738,113.69650532628948,10,0,323
7739,115.63754945925847,11,0,323
7740,127.08440934350968,12,0,323
7741,120.94145276302,13,0,323
7742,99.50257935157363,14,0,323
7743,106.77462891401741,15,0,323
7744,117.2596994858915,16,0,323
7745,106.54544731343978,17,0,323
7746,168.76976103255865,18,0,323
7747,172.92025265152643,19,0,323
7748,144.52978248308017,20,0,323
7749,155.55428860323408,21,0,323
7750,132.31516517364548,22,0,323
7751,105.17860319878145,23,0,323
7752,85.24321712150385,0,1,324
7753,65.02196969650805,1,1,324
7754,57.06968902654941,2,1,324
7755,55.66065358915024,3,1,324
7756,47.124472109557914,4,1,324
7757,84.89225204955542,5,1,324
7758,73.99931765961854,6,1,324
7759,60.041652910110564,7,1,324
7760,95.20326778210362,8,1,324
7761,112.35335550019275,9,1,324
7762,81.66369200366344,10,1,324
7763,89.49070174234177,11,1,324
7764,119.73647564590445,12,1,324
7765,116.8036299641829,13,1,324
7766,163.33406777801903,14,1,324
7767,112.52357876532248,15,1,324
7768,129.1731025506503,16,1,324
7769,166.6493069917123,17,1,324
7770,191.05483658102727,18,1,324
7771,159.35172928463285,19,1,324
7772,136.83069700815918,20,1,324
7773,128.89296067483698,21,1,324
7774,127.40907571779134,22,1,324
7775,106.39871911699996,23,1,324
7776,88.8678075174436,0,2,325
7777,64.5252251015623,1,2,325
7778,53.74730243122449,2,2,325
7779,41.738177099817534,3,2,325
7780,40.690505902647324,4,2,325
7781,61.2468643674066,5,2,325
7782,73.98497052143156,6,2,325
7783,133.9770603939304,7,2,325
7784,140.9849404510464,8,2,325
7785,138.8030833441116,9,2,325
7786,126.75236909084406,10,2,325
7787,101.31618686341902,11,2,325
7788,98.87141781045715,12,2,325
7789,122.97357080089748,13,2,325
7790,116.72262694721339,14,2,325
7791,92.65722732066715,15,2,325
7792,75.93566310414624,16,2,325
7793,75.69345460796411,17,2,325
7794,86.12193943536023,18,2,325
7795,115.44759201839118,19,2,325
7796,72.41113016541242,20,2,325
7797,61.879102463095904,21,2,325
7798,62.049328160644286,22,2,325
7799,-6.506383168429613,23,2,325
7800,11.081996407331488,0,3,326
7801,7.344932173525798,1,3,326
7802,3.2762110612013178,2,3,326
7803,10.62717534577264,3,3,326
7804,14.404953558457755,4,3,326
7805,14.361461054304149,5,3,326
7806,30.74315994503948,6,3,326
7807,73.9986912982613,7,3,326
7808,115.02383436970358,8,3,326
7809,72.55904146088535,9,3,326
7810,82.70223072438347,10,3,326
7811,74.71799201461147,11,3,326
7812,79.97318551380329,12,3,326
7813,73.94737341063278,13,3,326
7814,75.86987297763265,14,3,326
7815,77.88851574508607,15,3,326
7816,70.10668713364119,16,3,326
7817,59.10860006308684,17,3,326
7818,57.08616072034882,18,3,326
7819,67.12298246948713,19,3,326
7820,80.28881858439544,20,3,326
7821,93.58884512953318,21,3,326
7822,73.9627545584631,22,3,326
7823,64.49366448902818,23,3,326
7824,60.67487099375838,0,4,327
7825,67.22543298147698,1,4,327
7826,57.61079905893024,2,4,327
7827,52.511811714169205,3,4,327
7828,57.23941610028415,4,4,327
7829,48.95922296650184,5,4,327
7830,56.447689184588555,6,4,327
7831,81.17321913578333,7,4,327
7832,100.95695254334807,8,4,327
7833,96.04690579654552,9,4,327
7834,94.31314192668042,10,4,327
7835,71.28097245618677,11,4,327
7836,88.18303360764187,12,4,327
7837,87.98114851618436,13,4,327
7838,79.38769092972028,14,4,327
7839,70.32954681184687,15,4,327
7840,74.50382011549148,16,4,327
7841,74.37485993319456,17,4,327
7842,100.40552982144263,18,4,327
7843,86.5348436842376,19,4,327
7844,119.09559892962486,20,4,327
7845,137.26085704384536,21,4,327
7846,99.95495968337349,22,4,327
7847,78.93180999074107,23,4,327
7848,42.67239164122539,0,5,328
7849,35.74539138779182,1,5,328
7850,50.54675065896224,2,5,328
7851,45.20893514946357,3,5,328
7852,50.81885672168175,4,5,328
7853,62.816718458444825,5,5,328
7854,58.82153666836279,6,5,328
7855,54.08852632143635,7,5,328
7856,39.15279231695357,8,5,328
7857,28.778092356837337,9,5,328
7858,-17.131674940439268,10,5,328
7859,4.787128186849926,11,5,328
7860,49.650239729905614,12,5,328
7861,56.54575203195106,13,5,328
7862,32.06290745614627,14,5,328
7863,25.33736615777434,15,5,328
7864,24.82421658823114,16,5,328
7865,14.299701983469003,17,5,328
7866,45.11812432583015,18,5,328
7867,66.78042425328536,19,5,328
7868,40.598946151401584,20,5,328
7869,55.556512245807625,21,5,328
7870,78.40510188365695,22,5,328
7871,87.65803737106891,23,5,328
7872,92.82647417373295,0,6,329
7873,69.54033771065981,1,6,329
7874,84.15416296397322,2,6,329
7875,73.36236579008566,3,6,329
7876,-18.006783503009743,4,6,329
7877,77.16649967850951,5,6,329
7878,-6.331677354125816,6,6,329
7879,94.81410148963228,7,6,329
7880,75.2116995682403,8,6,329
7881,72.80218801776438,9,6,329
7882,91.88882863101887,10,6,329
7883,83.07365440859846,11,6,329
7884,84.84544864664683,12,6,329
7885,93.47285189757596,13,6,329
7886,108.6957886410885,14,6,329
7887,71.69006935113448,15,6,329
7888,86.09239650629019,16,6,329
7889,88.85318143480204,17,6,329
7890,97.73387036713041,18,6,329
7891,115.33247069164771,19,6,329
7892,78.0318223166054,20,6,329
7893,52.66148928615674,21,6,329
7894,17.64084382833645,22,6,329
7895,12.301423278830915,23,6,329
7896,32.68991550614668,0,0,330
7897,30.653857984926496,1,0,330
7898,15.770076701234654,2,0,330
7899,14.18971006117471,3,0,330
7900,2.6270233935077516,4,0,330
7901,-4.873007166313372,5,0,330
7902,10.260353571328514,6,0,330
7903,-1.344709999463037,7,0,330
7904,33.6076269308662,8,0,330
7905,40.53487272457519,9,0,330
7906,46.42716586604941,10,0,330
7907,43.29034590745425,11,0,330
7908,65.12971666487056,12,0,330
7909,85.9213710390059,13,0,330
7910,90.39607598957778,14,0,330
7911,98.46592658764324,15,0,330
7912,96.72066542724336,16,0,330
7913,159.60646636009332,17,0,330
7914,171.33954850872598,18,0,330
7915,109.35793054165947,19,0,330
7916,92.84872314609133,20,0,330
7917,74.86917389193995,21,0,330
7918,55.5587895567123,22,0,330
7919,54.78930308356648,23,0,330
7920,58.65194238228457,0,1,331
7921,65.70078581887212,1,1,331
7922,43.94779398778813,2,1,331
7923,56.62715210387073,3,1,331
7924,55.268771756725236,4,1,331
7925,70.20912567874929,5,1,331
7926,66.90997264980807,6,1,331
7927,80.22371690495228,7,1,331
7928,93.23189757056983,8,1,331
7929,62.73632686688484,9,1,331
7930,75.36576291598092,10,1,331
7931,99.06820898710129,11,1,331
7932,94.51697469160791,12,1,331
7933,124.06395960694363,13,1,331
7934,111.30724417690742,14,1,331
7935,121.74198730026563,15,1,331
7936,74.09056254145575,16,1,331
7937,144.5507851530312,17,1,331
7938,186.84266649303504,18,1,331
7939,152.2583878248739,19,1,331
7940,92.69087582929376,20,1,331
7941,90.97571149473356,21,1,331
7942,53.04996178035859,22,1,331
7943,52.695395687473805,23,1,331
7944,46.22435204014917,0,2,332
7945,31.946724505808803,1,2,332
7946,42.411078137091415,2,2,332
7947,50.28368504412287,3,2,332
7948,64.08942027913989,4,2,332
7949,71.1102729932739,5,2,332
7950,59.64185996914784,6,2,332
7951,88.78521227216322,7,2,332
7952,89.06955502252876,8,2,332
7953,61.10260747304834,9,2,332
7954,89.53108135959569,10,2,332
7955,125.54366531546201,11,2,332
7956,120.3924298529023,12,2,332
7957,163.81837700617905,13,2,332
7958,150.34879795860311,14,2,332
7959,129.16670101471755,15,2,332
7960,115.39648083407062,16,2,332
7961,164.99614779278266,17,2,332
7962,145.2265299522634,18,2,332
7963,152.17515774372876,19,2,332
7964,119.81238690530547,20,2,332
7965,95.88750367925661,21,2,332
7966,106.05904630399733,22,2,332
7967,75.89262373362055,23,2,332
7968,51.25372106779361,0,3,333
7969,59.46087762013621,1,3,333
7970,68.81147569061692,2,3,333
7971,71.04831713818291,3,3,333
7972,64.816404192261,4,3,333
7973,64.94506987301486,5,3,333
7974,77.35023220918094,6,3,333
7975,94.05282273802645,7,3,333
7976,79.04856098856573,8,3,333
7977,98.21050326809781,9,3,333
7978,93.31826601663643,10,3,333
7979,52.75575116572785,11,3,333
7980,38.59987350604992,12,3,333
7981,35.23259369832301,13,3,333
7982,39.582736330514685,14,3,333
7983,83.14883322381573,15,3,333
7984,92.6630533963073,16,3,333
7985,82.15101256239,17,3,333
7986,169.3385117440841,18,3,333
7987,165.11718809195045,19,3,333
7988,87.05328925059513,20,3,333
7989,92.93803499021071,21,3,333
7990,107.32890325134414,22,3,333
7991,82.49283773998081,23,3,333
7992,80.70105357145306,0,4,334
7993,80.01163856737291,1,4,334
7994,60.817784347606825,2,4,334
7995,80.55575360590625,3,4,334
7996,84.78761453887924,4,4,334
7997,80.44801630360075,5,4,334
7998,118.67167085866984,6,4,334
7999,168.6443438519671,7,4,334
8000,168.6820274097812,8,4,334
8001,151.14726662558456,9,4,334
8002,130.9860559649784,10,4,334
8003,131.64549153763437,11,4,334
8004,152.7059835674248,12,4,334
8005,158.6074730884082,13,4,334
8006,146.21544393442292,14,4,334
8007,164.13633814396195,15,4,334
8008,153.96440635140388,16,4,334
8009,187.13201410588997,17,4,334
8010,178.53557584615996,18,4,334
8011,171.6984819979573,19,4,334
8012,145.7261147892054,20,4,334
8013,124.96024369802649,21,4,334
8014,100.63223731810199,22,4,334
8015,99.92363363720094,23,4,334
8016,53.409597496565354,0,5,335
8017,40.175541775835065,1,5,335
8018,55.04826832122833,2,5,335
8019,-14.034856872470307,3,5,335
8020,38.40466773957591,4,5,335
8021,38.0373262361038,5,5,335
8022,22.14443061030474,6,5,335
8023,15.872646032378583,7,5,335
8024,-6.208148372893572,8,5,335
8025,-19.516902027144727,9,5,335
8026,-26.153430817073676,10,5,335
8027,-10.724619684876508,11,5,335
8028,-27.874554943572136,12,5,335
8029,-12.961121026831366,13,5,335
8030,-8.232523457195915,14,5,335
8031,28.994069137062873,15,5,335
8032,62.75430096097275,16,5,335
8033,88.47332746658589,17,5,335
8034,86.27049575828107,18,5,335
8035,126.0467878941788,19,5,335
8036,79.24400713132312,20,5,335
8037,46.37309377449439,21,5,335
8038,44.05631194290337,22,5,335
8039,68.83183600231483,23,5,335
8040,52.603621524920655,0,6,336
8041,45.231809932074036,1,6,336
8042,26.783881781960865,2,6,336
8043,37.23867533471468,3,6,336
8044,50.39437441720877,4,6,336
8045,66.47663529945385,5,6,336
8046,67.60176957138417,6,6,336
8047,65.05865742483789,7,6,336
8048,46.769143228073865,8,6,336
8049,54.51104435683992,9,6,336
8050,34.344761660570356,10,6,336
8051,16.56585514822102,11,6,336
8052,17.07378240824538,12,6,336
8053,16.456402739819538,13,6,336
8054,14.181496411956365,14,6,336
8055,31.211566760470383,15,6,336
8056,41.1027607138061,16,6,336
8057,45.689101899614606,17,6,336
8058,60.012176760037406,18,6,336
8059,39.04150484476951,19,6,336
8060,45.27071761955062,20,6,336
8061,49.691924937834884,21,6,336
8062,21.2949292673614,22,6,336
8063,37.757926640546515,23,6,336
8064,-0.19669575489189484,0,0,337
8065,27.32671936629466,1,0,337
8066,40.78685524160746,2,0,337
8067,51.46633032092634,3,0,337
8068,-0.0036656127464453903,4,0,337
8069,57.458143688751306,5,0,337
8070,85.64605196836204,6,0,337
8071,111.03123957547636,7,0,337
8072,102.519333693963,8,0,337
8073,85.57843747091978,9,0,337
8074,35.42908107734973,10,0,337
8075,44.16994936114939,11,0,337
8076,49.22993296781587,12,0,337
8077,82.44447374570643,13,0,337
8078,89.61777492656638,14,0,337
8079,116.8382832919798,15,0,337
8080,102.52948779866014,16,0,337
8081,192.59412449299228,17,0,337
8082,132.64347522952417,18,0,337
8083,145.84393542201337,19,0,337
8084,91.73367813716203,20,0,337
8085,90.54473129711322,21,0,337
8086,39.563869595328306,22,0,337
8087,32.35587463535237,23,0,337
8088,34.4026629963932,0,1,338
8089,27.487007935303897,1,1,338
8090,15.887866457516687,2,1,338
8091,29.403321916350166,3,1,338
8092,32.90494955712059,4,1,338
8093,33.65873740088686,5,1,338
8094,45.268792037044186,6,1,338
8095,110.95732101906772,7,1,338
8096,142.48816561669855,8,1,338
