hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
3295,36.06,7,4,137
3296,42.34,8,4,137
3297,51.82,9,4,137
3298,71.22,10,4,137
3299,54.55,11,4,137
3300,57.17,12,4,137
3301,68.47,13,4,137
3302,53.42,14,4,137
3303,44.48,15,4,137
3304,48.09,16,4,137
3305,59.5,17,4,137
3306,45.99,18,4,137
3307,57.77,19,4,137
3308,45.33,20,4,137
3309,31.78,21,4,137
3310,35.44,22,4,137
3311,27.01,23,4,137
3312,16.86,0,5,138
3313,118.45,1,5,138
3314,31.96,2,5,138
3315,32.61,3,5,138
3316,23.22,4,5,138
3317,123.65,5,5,138
3318,43.0,6,5,138
3319,52.36,7,5,138
3320,54.87,8,5,138
3321,30.86,9,5,138
3322,35.72,10,5,138
3323,37.76,11,5,138
3324,38.65,12,5,138
3325,48.38,13,5,138
3326,40.06,14,5,138
3327,59.27,15,5,138
3328,55.44,16,5,138
3329,37.26,17,5,138
3330,49.85,18,5,138
3331,43.0,19,5,138
3332,24.6,20,5,138
3333,9.64,21,5,138
3334,22.07,22,5,138
3335,17.46,23,5,138
3336,23.64,0,6,139
3337,23.11,1,6,139
3338,24.1,2,6,139
3339,29.69,3,6,139
3340,18.28,4,6,139
3341,34.17,5,6,139
3342,30.47,6,6,139
3343,38.69,7,6,139
3344,47.64,8,6,139
3345,32.67,9,6,139
3346,42.13,10,6,139
3347,44.63,11,6,139
3348,41.87,12,6,139
3349,52.77,13,6,139
3350,38.61,14,6,139
3351,38.03,15,6,139
3352,34.31,16,6,139
3353,45.83,17,6,139
3354,30.04,18,6,139
3355,34.56,19,6,139
3356,43.79,20,6,139
3357,24.9,21,6,139
3358,32.49,22,6,139
3359,35.76,23,6,139
3360,40.98,0,0,140
3361,33.04,1,0,140
3362,39.51,2,0,140
3363,25.98,3,0,140
3364,32.53,4,0,140
3365,36.82,5,0,140
3366,62.69,6,0,140
3367,41.37,7,0,140
3368,44.15,8,0,140
3369,44.9,9,0,140
3370,59.64,10,0,140
3371,57.5,11,0,140
3372,65.46,12,0,140
3373,61.73,13,0,140
3374,44.12,14,0,140
3375,46.79,15,0,140
3376,61.69,16,0,140
3377,46.25,17,0,140
3378,54.27,18,0,140
3379,40.46,19,0,140
3380,31.03,20,0,140
3381,33.86,21,0,140
3382,26.63,22,0,140
3383,28.65,23,0,140
3384,34.16,0,1,141
3385,37.05,1,1,141
3386,21.44,2,1,141
3387,35.93,3,1,141
3388,33.86,4,1,141
3389,36.26,5,1,141
3390,45.61,6,1,141
3391,43.25,7,1,141
3392,61.61,8,1,141
3393,62.54,9,1,141
3394,64.4,10,1,141
3395,52.18,11,1,141
3396,48.85,12,1,141
3397,56.8,13,1,141
3398,53.74,14,1,141
3399,48.17,15,1,141
3400,41.15,16,1,141
3401,47.33,17,1,141
3402,41.32,18,1,141
3403,46.95,19,1,141
3404,43.87,20,1,141
3405,44.87,21,1,141
3406,24.09,22,1,141
3407,36.17,23,1,141
3408,26.52,0,2,142
3409,22.99,1,2,142
3410,30.52,2,2,142
3411,44.4,3,2,142
3412,95.36,4,2,142
3413,53.76,5,2,142
3414,48.73,6,2,142
3415,44.29,7,2,142
3416,59.62,8,2,142
3417,56.39,9,2,142
3418,47.27,10,2,142
3419,30.8,11,2,142
3420,58.42,12,2,142
3421,56.08,13,2,142
3422,47.89,14,2,142
3423,62.26,15,2,142
3424,54.48,16,2,142
3425,52.48,17,2,142
3426,40.28,18,2,142
3427,47.91,19,2,142
3428,45.64,20,2,142
3429,30.51,21,2,142
3430,22.61,22,2,142
3431,37.4,23,2,142
3432,19.54,0,3,143
3433,33.76,1,3,143
3434,30.16,2,3,143
3435,45.4,3,3,143
3436,34.99,4,3,143
3437,49.88,5,3,143
3438,40.02,6,3,143
3439,55.24,7,3,143
3440,66.61,8,3,143
3441,44.07,9,3,143
3442,56.86,10,3,143
3443,77.71,11,3,143
3444,56.66,12,3,143
3445,56.22,13,3,143
3446,60.83,14,3,143
3447,52.95,15,3,143
3448,36.47,16,3,143
3449,56.3,17,3,143
3450,28.11,18,3,143
3451,37.69,19,3,143
3452,47.79,20,3,143
3453,32.79,21,3,143
3454,28.19,22,3,143
3455,39.57,23,3,143
3456,25.12,0,4,144
3457,22.56,1,4,144
3458,35.73,2,4,144
3459,33.98,3,4,144
3460,27.97,4,4,144
3461,45.91,5,4,144
3462,47.64,6,4,144
3463,44.15,7,4,144
3464,47.59,8,4,144
3465,56.17,9,4,144
3466,63.84,10,4,144
3467,53.25,11,4,144
3468,61.16,12,4,144
3469,60.04,13,4,144
3470,21.35,14,4,144
3471,52.72,15,4,144
3472,42.63,16,4,144
3473,43.33,17,4,144
3474,46.67,18,4,144
3475,55.37,19,4,144
3476,34.05,20,4,144
3477,41.88,21,4,144
3478,30.91,22,4,144
3479,33.22,23,4,144
3480,32.84,0,5,145
3481,27.24,1,5,145
3482,12.4,2,5,145
3483,19.65,3,5,145
3484,36.77,4,5,145
3485,30.75,5,5,145
3486,23.53,6,5,145
3487,29.27,7,5,145
3488,44.35,8,5,145
3489,49.16,9,5,145
3490,43.26,10,5,145
3491,64.11,11,5,145
3492,51.31,12,5,145
3493,42.36,13,5,145
3494,36.59,14,5,145
3495,33.41,15,5,145
3496,41.4,16,5,145
3497,31.92,17,5,145
3498,46.11,18,5,145
3499,41.34,19,5,145
3500,31.78,20,5,145
3501,14.8,21,5,145
3502,16.95,22,5,145
3503,31.17,23,5,145
3504,16.01,0,6,146
3505,29.9,1,6,146
3506,25.92,2,6,146
3507,24.45,3,6,146
3508,20.9,4,6,146
3509,28.66,5,6,146
3510,34.04,6,6,146
3511,43.88,7,6,146
3512,31.43,8,6,146
3513,38.9,9,6,146
3514,43.27,10,6,146
3515,49.41,11,6,146
3516,37.25,12,6,146
3517,33.58,13,6,146
3518,48.3,14,6,146
3519,28.86,15,6,146
3520,48.8,16,6,146
3521,34.38,17,6,146
3522,20.14,18,6,146
3523,25.57,19,6,146
3524,29.55,20,6,146
3525,19.77,21,6,146
3526,22.29,22,6,146
3527,26.85,23,6,146
3528,29.7,0,0,147
3529,24.23,1,0,147
3530,30.54,2,0,147
3531,46.15,3,0,147
3532,50.8,4,0,147
3533,24.05,5,0,147
3534,52.05,6,0,147
3535,48.43,7,0,147
3536,56.71,8,0,147
3537,47.4,9,0,147
3538,39.57,10,0,147
3539,59.59,11,0,147
3540,47.79,12,0,147
3541,43.8,13,0,147
3542,43.16,14,0,147
3543,56.61,15,0,147
3544,50.44,16,0,147
3545,52.69,17,0,147
3546,48.67,18,0,147
3547,36.85,19,0,147
3548,36.76,20,0,147
3549,30.74,21,0,147
3550,31.24,22,0,147
3551,23.99,23,0,147
3552,34.25,0,1,148
3553,40.13,1,1,148
3554,26.2,2,1,148
3555,44.89,3,1,148
3556,38.03,4,1,148
3557,41.95,5,1,148
3558,29.53,6,1,148
3559,31.77,7,1,148
3560,50.28,8,1,148
3561,57.93,9,1,148
3562,48.15,10,1,148
3563,68.08,11,1,148
3564,61.0,12,1,148
3565,47.45,13,1,148
3566,53.76,14,1,148
3567,71.42,15,1,148
3568,39.18,16,1,148
3569,50.46,17,1,148
3570,40.54,18,1,148
3571,45.67,19,1,148
3572,47.26,20,1,148
3573,31.55,21,1,148
3574,41.68,22,1,148
3575,49.3,23,1,148
3576,31.46,0,2,149
3577,37.62,1,2,149
3578,27.82,2,2,149
3579,34.6,3,2,149
3580,35.52,4,2,149
3581,46.2,5,2,149
3582,52.57,6,2,149
3583,45.16,7,2,149
3584,61.2,8,2,149
3585,63.66,9,2,149
3586,60.1,10,2,149
3587,50.39,11,2,149
3588,50.04,12,2,149
3589,48.02,13,2,149
3590,60.92,14,2,149
3591,41.72,15,2,149
3592,54.35,16,2,149
3593,37.39,17,2,149
3594,49.52,18,2,149
3595,39.96,19,2,149
3596,47.6,20,2,149
3597,43.58,21,2,149
3598,44.02,22,2,149
3599,43.03,23,2,149
3600,31.89,0,3,150
3601,21.88,1,3,150
3602,23.93,2,3,150
3603,17.56,3,3,150
3604,28.07,4,3,150
3605,40.19,5,3,150
3606,38.26,6,3,150
3607,44.41,7,3,150
3608,52.68,8,3,150
3609,48.79,9,3,150
3610,44.16,10,3,150
3611,53.91,11,3,150
3612,47.55,12,3,150
3613,52.17,13,3,150
3614,63.88,14,3,150
3615,49.06,15,3,150
3616,62.91,16,3,150
3617,57.3,17,3,150
3618,38.11,18,3,150
3619,30.75,19,3,150
3620,36.32,20,3,150
3621,43.48,21,3,150
3622,28.43,22,3,150
3623,38.41,23,3,150
3624,40.22,0,4,151
3625,24.77,1,4,151
3626,106.75,2,4,151
3627,39.77,3,4,151
3628,37.77,4,4,151
3629,33.96,5,4,151
3630,39.74,6,4,151
3631,45.1,7,4,151
3632,36.04,8,4,151
3633,57.16,9,4,151
3634,49.12,10,4,151
3635,31.88,11,4,151
3636,54.36,12,4,151
3637,48.21,13,4,151
3638,66.46,14,4,151
3639,46.36,15,4,151
3640,39.77,16,4,151
3641,49.72,17,4,151
3642,37.27,18,4,151
3643,33.21,19,4,151
3644,40.63,20,4,151
3645,25.75,21,4,151
3646,20.5,22,4,151
3647,44.77,23,4,151
3648,24.01,0,5,152
3649,17.67,1,5,152
3650,20.95,2,5,152
3651,26.93,3,5,152
3652,33.16,4,5,152
3653,22.22,5,5,152
3654,34.3,6,5,152
3655,30.42,7,5,152
3656,35.86,8,5,152
3657,41.14,9,5,152
3658,41.71,10,5,152
3659,48.85,11,5,152
3660,47.27,12,5,152
3661,30.9,13,5,152
3662,30.9,14,5,152
3663,36.9,15,5,152
3664,52.0,16,5,152
3665,27.66,17,5,152
3666,29.7,18,5,152
3667,23.97,19,5,152
3668,140.94,20,5,152
3669,24.31,21,5,152
3670,32.18,22,5,152
3671,23.43,23,5,152
3672,12.76,0,6,153
3673,41.62,1,6,153
3674,21.43,2,6,153
3675,18.09,3,6,153
3676,36.49,4,6,153
3677,24.33,5,6,153
3678,44.49,6,6,153
3679,27.33,7,6,153
3680,48.63,8,6,153
3681,41.28,9,6,153
3682,51.91,10,6,153
3683,58.0,11,6,153
3684,34.13,12,6,153
3685,52.99,13,6,153
3686,30.31,14,6,153
3687,31.3,15,6,153
3688,30.76,16,6,153
3689,-1.68,17,6,153
3690,31.45,18,6,153
3691,26.75,19,6,153
3692,26.36,20,6,153
3693,27.44,21,6,153
3694,26.14,22,6,153
3695,28.35,23,6,153
3696,44.57,0,0,154
3697,30.25,1,0,154
3698,27.45,2,0,154
3699,38.44,3,0,154
3700,26.86,4,0,154
3701,33.48,5,0,154
3702,50.01,6,0,154
3703,44.13,7,0,154
3704,38.35,8,0,154
3705,38.58,9,0,154
3706,52.79,10,0,154
3707,62.74,11,0,154
3708,63.04,12,0,154
3709,54.49,13,0,154
3710,28.48,14,0,154
3711,49.66,15,0,154
3712,46.9,16,0,154
3713,24.58,17,0,154
3714,38.43,18,0,154
3715,45.72,19,0,154
3716,48.52,20,0,154
3717,26.89,21,0,154
3718,35.32,22,0,154
3719,38.8,23,0,154
3720,29.93,0,1,155
3721,11.98,1,1,155
3722,33.42,2,1,155
3723,39.44,3,1,155
3724,28.26,4,1,155
3725,36.7,5,1,155
3726,32.59,6,1,155
3727,24.38,7,1,155
3728,56.05,8,1,155
3729,50.29,9,1,155
3730,65.01,10,1,155
3731,60.29,11,1,155
3732,51.0,12,1,155
3733,52.76,13,1,155
3734,56.76,14,1,155
3735,58.06,15,1,155
3736,50.42,16,1,155
3737,53.79,17,1,155
3738,39.47,18,1,155
3739,30.76,19,1,155
3740,35.32,20,1,155
3741,34.99,21,1,155
3742,21.83,22,1,155
3743,19.55,23,1,155
3744,93.25,0,2,156
3745,26.83,1,2,156
3746,29.95,2,2,156
3747,30.3,3,2,156
3748,47.83,4,2,156
3749,48.66,5,2,156
3750,31.77,6,2,156
3751,40.51,7,2,156
3752,54.47,8,2,156
3753,54.97,9,2,156
3754,51.73,10,2,156
3755,44.16,11,2,156
3756,48.21,12,2,156
3757,49.12,13,2,156
3758,54.28,14,2,156
3759,63.78,15,2,156
3760,42.17,16,2,156
3761,36.57,17,2,156
3762,40.8,18,2,156
3763,46.82,19,2,156
3764,24.09,20,2,156
3765,44.81,21,2,156
3766,29.9,22,2,156
3767,24.2,23,2,156
3768,16.7,0,3,157
3769,35.56,1,3,157
3770,29.74,2,3,157
3771,34.38,3,3,157
3772,28.29,4,3,157
3773,35.84,5,3,157
3774,37.61,6,3,157
3775,43.8,7,3,157
3776,42.14,8,3,157
3777,37.71,9,3,157
3778,73.72,10,3,157
3779,42.18,11,3,157
3780,54.95,12,3,157
3781,38.92,13,3,157
3782,95.92,14,3,157
3783,50.77,15,3,157
3784,48.9,16,3,157
3785,54.7,17,3,157
3786,44.7,18,3,157
3787,37.2,19,3,157
3788,27.9,20,3,157
3789,45.01,21,3,157
3790,38.54,22,3,157
3791,19.94,23,3,157
3792,29.64,0,4,158
3793,30.9,1,4,158
3794,28.18,2,4,158
3795,39.03,3,4,158
3796,41.99,4,4,158
3797,36.71,5,4,158
3798,39.09,6,4,158
3799,56.43,7,4,158
3800,54.8,8,4,158
3801,50.4,9,4,158
3802,38.69,10,4,158
3803,55.68,11,4,158
3804,58.92,12,4,158
3805,30.89,13,4,158
3806,53.74,14,4,158
3807,46.49,15,4,158
3808,45.57,16,4,158
3809,37.18,17,4,158
3810,40.15,18,4,158
3811,49.37,19,4,158
3812,31.76,20,4,158
3813,40.58,21,4,158
3814,24.49,22,4,158
3815,35.81,23,4,158
3816,18.19,0,5,159
3817,21.4,1,5,159
3818,19.84,2,5,159
3819,26.82,3,5,159
3820,3.63,4,5,159
3821,15.71,5,5,159
3822,33.51,6,5,159
3823,16.93,7,5,159
3824,31.93,8,5,159
3825,38.23,9,5,159
3826,33.94,10,5,159
3827,36.23,11,5,159
3828,44.35,12,5,159
3829,49.84,13,5,159
3830,32.9,14,5,159
3831,34.06,15,5,159
3832,30.33,16,5,159
3833,13.91,17,5,159
3834,31.31,18,5,159
3835,34.55,19,5,159
3836,32.31,20,5,159
3837,14.72,21,5,159
3838,9.77,22,5,159
3839,18.76,23,5,159
3840,24.65,0,6,160
3841,19.67,1,6,160
3842,21.94,2,6,160
3843,30.67,3,6,160
3844,18.11,4,6,160
3845,25.15,5,6,160
3846,43.1,6,6,160
3847,31.55,7,6,160
3848,25.88,8,6,160
3849,33.15,9,6,160
3850,32.91,10,6,160
3851,44.47,11,6,160
3852,34.85,12,6,160
3853,43.78,13,6,160
3854,34.52,14,6,160
3855,21.52,15,6,160
3856,38.47,16,6,160
3857,34.31,17,6,160
3858,34.16,18,6,160
3859,21.53,19,6,160
3860,17.78,20,6,160
3861,24.74,21,6,160
3862,31.78,22,6,160
3863,18.52,23,6,160
3864,32.26,0,0,161
3865,26.7,1,0,161
3866,18.12,2,0,161
3867,40.12,3,0,161
3868,42.13,4,0,161
3869,43.45,5,0,161
3870,39.41,6,0,161
3871,48.75,7,0,161
3872,54.01,8,0,161
3873,62.31,9,0,161
3874,59.17,10,0,161
3875,52.97,11,0,161
3876,42.4,12,0,161
3877,53.7,13,0,161
3878,53.31,14,0,161
3879,55.02,15,0,161
3880,57.7,16,0,161
3881,43.21,17,0,161
3882,57.67,18,0,161
3883,23.68,19,0,161
3884,38.22,20,0,161
3885,25.99,21,0,161
3886,15.21,22,0,161
3887,27.66,23,0,161
3888,17.06,0,1,162
3889,27.83,1,1,162
3890,30.6,2,1,162
3891,41.18,3,1,162
3892,22.65,4,1,162
3893,44.88,5,1,162
3894,41.5,6,1,162
3895,52.05,7,1,162
3896,43.26,8,1,162
3897,38.54,9,1,162
3898,41.37,10,1,162
3899,41.97,11,1,162
3900,56.54,12,1,162
3901,64.12,13,1,162
3902,46.59,14,1,162
3903,54.23,15,1,162
3904,34.53,16,1,162
3905,45.26,17,1,162
3906,46.06,18,1,162
3907,26.02,19,1,162
3908,33.08,20,1,162
3909,37.96,21,1,162
3910,6.85,22,1,162
3911,39.81,23,1,162
3912,91.4,0,2,163
3913,34.71,1,2,163
3914,26.87,2,2,163
3915,18.3,3,2,163
3916,38.84,4,2,163
3917,36.8,5,2,163
3918,40.83,6,2,163
3919,52.38,7,2,163
3920,52.66,8,2,163
3921,64.42,9,2,163
3922,52.19,10,2,163
3923,46.63,11,2,163
3924,51.06,12,2,163
3925,175.48,13,2,163
3926,59.09,14,2,163
3927,37.32,15,2,163
3928,46.64,16,2,163
3929,56.55,17,2,163
3930,38.65,18,2,163
3931,44.91,19,2,163
3932,38.51,20,2,163
3933,39.73,21,2,163
3934,23.7,22,2,163
3935,22.53,23,2,163
3936,28.59,0,3,164
3937,16.58,1,3,164
3938,27.88,2,3,164
3939,33.96,3,3,164
3940,48.7,4,3,164
3941,40.54,5,3,164
3942,45.43,6,3,164
3943,52.85,7,3,164
3944,38.71,8,3,164
3945,127.59,9,3,164
3946,70.22,10,3,164
3947,51.38,11,3,164
3948,61.36,12,3,164
3949,59.73,13,3,164
3950,158.99,14,3,164
3951,51.39,15,3,164
3952,47.6,16,3,164
3953,46.17,17,3,164
3954,34.39,18,3,164
3955,28.38,19,3,164
3956,30.62,20,3,164
3957,31.16,21,3,164
3958,39.51,22,3,164
3959,43.37,23,3,164
3960,39.46,0,4,165
3961,35.58,1,4,165
3962,-18.14,2,4,165
3963,28.53,3,4,165
3964,115.97,4,4,165
3965,32.12,5,4,165
3966,44.9,6,4,165
3967,49.16,7,4,165
3968,50.58,8,4,165
3969,56.97,9,4,165
3970,43.44,10,4,165
3971,59.34,11,4,165
3972,46.72,12,4,165
3973,44.35,13,4,165
3974,54.94,14,4,165
3975,58.5,15,4,165
3976,50.19,16,4,165
3977,43.56,17,4,165
3978,42.77,18,4,165
3979,38.27,19,4,165
3980,25.28,20,4,165
3981,21.86,21,4,165
3982,29.26,22,4,165
3983,29.33,23,4,165
3984,17.24,0,5,166
3985,22.97,1,5,166
3986,17.04,2,5,166
3987,25.17,3,5,166
3988,22.0,4,5,166
3989,40.63,5,5,166
3990,29.8,6,5,166
3991,50.98,7,5,166
3992,37.97,8,5,166
3993,35.93,9,5,166
3994,32.35,10,5,166
3995,29.2,11,5,166
3996,33.22,12,5,166
3997,33.71,13,5,166
3998,42.7,14,5,166
3999,33.43,15,5,166
4000,36.65,16,5,166
4001,42.51,17,5,166
4002,28.45,18,5,166
4003,42.68,19,5,166
4004,13.75,20,5,166
4005,19.46,21,5,166
4006,14.44,22,5,166
4007,25.05,23,5,166
4008,-0.9,0,6,167
4009,5.88,1,6,167
4010,17.77,2,6,167
4011,32.95,3,6,167
4012,24.83,4,6,167
4013,15.1,5,6,167
4014,19.44,6,6,167
4015,45.51,7,6,167
4016,30.05,8,6,167
4017,29.96,9,6,167
4018,51.23,10,6,167
4019,48.7,11,6,167
4020,51.21,12,6,167
4021,33.01,13,6,167
4022,27.21,14,6,167
4023,38.57,15,6,167
4024,37.7,16,6,167
4025,35.04,17,6,167
4026,40.85,18,6,167
4027,12.04,19,6,167
4028,29.9,20,6,167
4029,11.76,21,6,167
4030,25.47,22,6,167
4031,13.63,23,6,167
4032,21.38,0,0,168
4033,23.42,1,0,168
4034,17.94,2,0,168
4035,31.73,3,0,168
4036,27.71,4,0,168
4037,43.08,5,0,168
4038,45.01,6,0,168
4039,56.5,7,0,168
4040,48.82,8,0,168
4041,52.54,9,0,168
4042,61.49,10,0,168
4043,46.46,11,0,168
4044,39.99,12,0,168
4045,53.08,13,0,168
4046,38.9,14,0,168
4047,68.01,15,0,168
4048,57.54,16,0,168
4049,60.31,17,0,168
4050,40.39,18,0,168
4051,41.19,19,0,168
4052,30.22,20,0,168
4053,38.47,21,0,168
4054,19.78,22,0,168
4055,67.96,23,0,168
4056,21.44,0,1,169
4057,16.53,1,1,169
4058,41.2,2,1,169
4059,45.81,3,1,169
4060,22.55,4,1,169
4061,47.0,5,1,169
4062,47.38,6,1,169
4063,30.32,7,1,169
4064,42.65,8,1,169
4065,43.61,9,1,169
4066,56.15,10,1,169
4067,41.53,11,1,169
4068,50.98,12,1,169
4069,45.87,13,1,169
4070,53.95,14,1,169
4071,46.52,15,1,169
4072,41.49,16,1,169
4073,41.17,17,1,169
4074,56.06,18,1,169
4075,33.33,19,1,169
4076,25.44,20,1,169
4077,35.95,21,1,169
4078,28.23,22,1,169
4079,16.86,23,1,169
4080,45.5,0,2,170
4081,25.24,1,2,170
4082,26.23,2,2,170
4083,32.44,3,2,170
4084,47.49,4,2,170
4085,23.11,5,2,170
4086,41.86,6,2,170
4087,59.45,7,2,170
4088,46.68,8,2,170
4089,38.25,9,2,170
4090,45.09,10,2,170
4091,52.9,11,2,170
4092,62.3,12,2,170
4093,48.53,13,2,170
4094,56.66,14,2,170
4095,36.65,15,2,170
4096,-5.9,16,2,170
4097,38.89,17,2,170
4098,51.15,18,2,170
4099,157.09,19,2,170
4100,35.97,20,2,170
4101,33.39,21,2,170
4102,38.13,22,2,170
4103,23.18,23,2,170
4104,33.04,0,3,171
4105,21.3,1,3,171
4106,45.01,2,3,171
4107,24.65,3,3,171
4108,26.47,4,3,171
4109,40.83,5,3,171
4110,40.17,6,3,171
4111,45.25,7,3,171
4112,47.35,8,3,171
4113,39.3,9,3,171
4114,62.83,10,3,171
4115,58.27,11,3,171
4116,62.41,12,3,171
4117,46.9,13,3,171
4118,53.26,14,3,171
4119,49.6,15,3,171
4120,54.56,16,3,171
4121,51.92,17,3,171
4122,41.08,18,3,171
4123,24.28,19,3,171
4124,47.77,20,3,171
4125,35.5,21,3,171
4126,24.27,22,3,171
4127,31.2,23,3,171
4128,15.33,0,4,172
4129,96.27,1,4,172
4130,17.26,2,4,172
4131,29.17,3,4,172
4132,35.38,4,4,172
4133,44.63,5,4,172
4134,40.27,6,4,172
4135,17.61,7,4,172
4136,45.2,8,4,172
4137,47.65,9,4,172
4138,50.5,10,4,172
4139,49.5,11,4,172
4140,37.93,12,4,172
4141,44.87,13,4,172
4142,51.77,14,4,172
4143,45.91,15,4,172
4144,44.18,16,4,172
4145,39.94,17,4,172
4146,32.51,18,4,172
4147,32.37,19,4,172
4148,30.97,20,4,172
4149,30.98,21,4,172
4150,32.18,22,4,172
4151,146.39,23,4,172
4152,8.08,0,5,173
4153,5.54,1,5,173
4154,38.7,2,5,173
4155,-19.21,3,5,173
4156,18.17,4,5,173
4157,29.34,5,5,173
4158,31.2,6,5,173
4159,35.59,7,5,173
4160,30.77,8,5,173
4161,38.71,9,5,173
4162,39.2,10,5,173
4163,37.41,11,5,173
4164,42.28,12,5,173
4165,48.35,13,5,173
4166,38.53,14,5,173
4167,36.68,15,5,173
4168,42.86,16,5,173
4169,39.11,17,5,173
4170,40.99,18,5,173
4171,11.16,19,5,173
4172,29.56,20,5,173
4173,24.64,21,5,173
4174,10.84,22,5,173
4175,18.74,23,5,173
4176,24.62,0,6,174
4177,9.99,1,6,174
4178,21.36,2,6,174
4179,26.7,3,6,174
4180,13.64,4,6,174
4181,23.97,5,6,174
4182,30.62,6,6,174
4183,24.95,7,6,174
4184,27.18,8,6,174
4185,35.62,9,6,174
4186,45.02,10,6,174
4187,44.95,11,6,174
4188,33.32,12,6,174
4189,45.02,13,6,174
4190,31.92,14,6,174
4191,23.81,15,6,174
4192,31.27,16,6,174
4193,40.3,17,6,174
4194,33.46,18,6,174
4195,25.09,19,6,174
4196,138.88,20,6,174
4197,16.61,21,6,174
4198,18.69,22,6,174
4199,8.07,23,6,174
4200,24.33,0,0,175
4201,25.8,1,0,175
4202,17.91,2,0,175
4203,23.92,3,0,175
4204,36.4,4,0,175
4205,36.08,5,0,175
4206,36.64,6,0,175
4207,34.93,7,0,175
4208,57.73,8,0,175
4209,40.89,9,0,175
4210,51.52,10,0,175
4211,46.8,11,0,175
4212,51.4,12,0,175
4213,54.36,13,0,175
4214,38.54,14,0,175
4215,47.54,15,0,175
4216,54.64,16,0,175
4217,56.31,17,0,175
4218,38.07,18,0,175
4219,36.34,19,0,175
4220,50.8,20,0,175
4221,39.71,21,0,175
4222,23.78,22,0,175
4223,22.57,23,0,175
4224,34.67,0,1,176
4225,19.34,1,1,176
4226,37.33,2,1,176
4227,33.2,3,1,176
4228,37.16,4,1,176
4229,33.86,5,1,176
4230,33.98,6,1,176
4231,53.82,7,1,176
4232,43.04,8,1,176
4233,44.21,9,1,176
4234,8.77,10,1,176
4235,52.15,11,1,176
4236,42.77,12,1,176
4237,46.09,13,1,176
4238,44.46,14,1,176
4239,54.26,15,1,176
4240,37.93,16,1,176
4241,28.08,17,1,176
4242,23.28,18,1,176
4243,24.15,19,1,176
4244,43.91,20,1,176
4245,30.66,21,1,176
4246,32.63,22,1,176
4247,31.72,23,1,176
4248,27.37,0,2,177
4249,26.73,1,2,177
4250,36.89,2,2,177
4251,31.61,3,2,177
4252,44.12,4,2,177
4253,40.79,5,2,177
4254,33.98,6,2,177
4255,38.05,7,2,177
4256,39.1,8,2,177
4257,57.15,9,2,177
4258,46.08,10,2,177
4259,44.13,11,2,177
4260,53.48,12,2,177
4261,49.74,13,2,177
4262,51.67,14,2,177
4263,62.53,15,2,177
4264,52.23,16,2,177
4265,42.25,17,2,177
4266,27.66,18,2,177
4267,31.82,19,2,177
4268,38.61,20,2,177
4269,21.07,21,2,177
4270,45.66,22,2,177
4271,27.45,23,2,177
4272,27.23,0,3,178
4273,21.91,1,3,178
4274,32.42,2,3,178
4275,21.09,3,3,178
4276,50.16,4,3,178
4277,46.27,5,3,178
4278,46.71,6,3,178
4279,30.82,7,3,178
4280,46.48,8,3,178
4281,57.0,9,3,178
4282,53.97,10,3,178
4283,42.41,11,3,178
4284,45.64,12,3,178
4285,46.81,13,3,178
4286,44.4,14,3,178
4287,59.55,15,3,178
4288,29.47,16,3,178
4289,47.19,17,3,178
4290,28.5,18,3,178
4291,28.04,19,3,178
4292,16.76,20,3,178
4293,25.96,21,3,178
4294,40.53,22,3,178
4295,29.36,23,3,178
4296,17.17,0,4,179
4297,35.3,1,4,179
4298,38.21,2,4,179
4299,31.1,3,4,179
4300,49.03,4,4,179
4301,42.22,5,4,179
4302,44.22,6,4,179
4303,35.43,7,4,179
4304,49.77,8,4,179
4305,48.97,9,4,179
4306,53.31,10,4,179
4307,44.87,11,4,179
4308,51.78,12,4,179
4309,43.81,13,4,179
4310,31.97,14,4,179
4311,55.23,15,4,179
4312,32.74,16,4,179
4313,42.72,17,4,179
4314,41.42,18,4,179
4315,38.26,19,4,179
4316,30.49,20,4,179
4317,32.44,21,4,179
4318,32.13,22,4,179
4319,33.04,23,4,179
4320,29.54,0,5,180
4321,17.96,1,5,180
4322,17.8,2,5,180
4323,11.94,3,5,180
4324,25.16,4,5,180
4325,29.91,5,5,180
4326,-13.86,6,5,180
4327,35.14,7,5,180
4328,31.34,8,5,180
4329,41.53,9,5,180
4330,45.37,10,5,180
4331,46.46,11,5,180
4332,40.62,12,5,180
4333,30.95,13,5,180
4334,33.17,14,5,180
4335,40.92,15,5,180
4336,53.27,16,5,180
4337,28.06,17,5,180
4338,31.32,18,5,180
4339,20.12,19,5,180
4340,13.88,20,5,180
4341,13.78,21,5,180
4342,0.62,22,5,180
4343,26.91,23,5,180
4344,-2.24,0,6,181
4345,13.9,1,6,181
4346,7.78,2,6,181
4347,12.04,3,6,181
4348,32.61,4,6,181
4349,26.1,5,6,181
4350,19.88,6,6,181
4351,25.99,7,6,181
4352,27.48,8,6,181
4353,35.74,9,6,181
4354,39.38,10,6,181
4355,54.36,11,6,181
4356,24.27,12,6,181
4357,38.91,13,6,181
4358,35.47,14,6,181
4359,43.66,15,6,181
4360,36.44,16,6,181
4361,35.43,17,6,181
4362,30.36,18,6,181
4363,17.04,19,6,181
4364,31.29,20,6,181
4365,25.5,21,6,181
4366,24.53,22,6,181
4367,26.12,23,6,181
